study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_1,SWAMP,15,30,1.55857550713749,0.0204
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_1,SWAMP,30,50,1.8433298271976,0.0209
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_1,SWAMP,50,100,1.23679639368896,0.0202
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_1,SWAMP,100,300,1.62437866265966,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_2,SWAMP,0,15,1.46163786626597,0.021400000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_2,SWAMP,15,30,1.57809767092412,0.0219
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_2,SWAMP,30,50,1.8522494365139,0.021
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_2,SWAMP,50,100,1.16964688204358,0.018600000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_2,SWAMP,100,300,2.38944552967694,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_3,SWAMP,0,15,1.69051840721262,0.022099999999999998
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_3,SWAMP,15,30,1.96938241923366,0.0208
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_3,SWAMP,30,50,1.65551314800902,0.021400000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_3,SWAMP,50,100,1.75127272727273,0.0229
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_3,SWAMP,100,300,2.13784522915102,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_4,SWAMP,0,15,1.48671374906086,0.018600000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_4,SWAMP,15,30,1.84097370398197,0.0213
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_4,SWAMP,30,50,1.87160330578513,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_4,SWAMP,50,100,1.39936889556724,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_4,SWAMP,100,300,2.00809015777611,0.0215
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_5,SWAMP,0,15,1.3004117205109,0.0223
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_5,SWAMP,15,30,1.3695807663411,0.0206
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_5,SWAMP,30,50,1.76944853493614,0.0227
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_5,SWAMP,50,100,1.36756123215627,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_5,SWAMP,100,300,2.12387678437265,0.021099999999999997
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_6,SWAMP,0,15,1.71710894064613,0.024900000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_6,SWAMP,15,30,1.63565439519159,0.022000000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_6,SWAMP,30,50,1.92057700976709,0.0216
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_6,SWAMP,50,100,1.14271975957926,0.0213
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_2_6,SWAMP,100,300,1.86318858001503,0.020099999999999996
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_1,SWAMP,0,15,1.24824042073629,0.0242
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_1,SWAMP,15,30,1.48351615326822,0.0216
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_1,SWAMP,30,50,1.49697971450038,0.0216
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_1,SWAMP,50,100,1.27398948159279,0.022000000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_1,SWAMP,100,300,2.37833809166041,0.0195
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_2,SWAMP,0,15,0.989908339594291,0.0206
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_2,SWAMP,15,30,1.08061908339594,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_2,SWAMP,30,50,1.62286401202104,0.022000000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_2,SWAMP,50,100,2.85343350864012,0.0197
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_2,SWAMP,100,300,1.48402103681443,0.0216
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_3,SWAMP,0,15,1.18496168294516,0.0206
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_3,SWAMP,15,30,1.36739293764087,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_3,SWAMP,30,50,1.75228249436514,0.0219
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_3,SWAMP,50,100,2.0247513148009,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_3,SWAMP,100,300,1.97779714500376,0.0223
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_4,SWAMP,0,15,1.3520781367393,0.0216
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_4,SWAMP,15,30,1.59156123215627,0.022000000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_4,SWAMP,30,50,1.02306235912848,0.0223
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_4,SWAMP,50,100,1.02979413974455,0.02
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_4,SWAMP,100,300,2.63801652892562,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_5,SWAMP,0,15,1.3869151014275,0.0218
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_5,SWAMP,15,30,1.36772952667168,0.0202
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_5,SWAMP,30,50,1.32010217881292,0.020499999999999997
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_5,SWAMP,50,100,1.0164988730278,0.021400000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_5,SWAMP,100,300,1.22619383921863,0.022099999999999998
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_6,SWAMP,0,15,1.222996243426,0.021099999999999997
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_6,SWAMP,15,30,1.24638918106687,0.0207
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_6,SWAMP,30,50,1.31118256949662,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_6,SWAMP,50,100,1.29889706987228,0.0203
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_MF4_3_6,SWAMP,100,300,1.7571630353118,0.021
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_1,SWAMP,0,15,1.13127573253193,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_1,SWAMP,15,30,1.24723065364388,0.0203
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_1,SWAMP,30,50,1.12488054094666,0.0208
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_1,SWAMP,50,100,1.56446581517656,0.0202
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_1,SWAMP,100,300,1.73646280991736,0.020099999999999996
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_2,SWAMP,0,15,0.805120961682946,0.0206
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_2,SWAMP,15,30,1.3438317054846,0.018500000000000003
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_2,SWAMP,30,50,1.60451990984223,0.021400000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_2,SWAMP,50,100,1.47678437265214,0.0215
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_2,SWAMP,100,300,1.29384823441022,0.0204
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_3,SWAMP,0,15,0.821613824192337,0.022000000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_3,SWAMP,15,30,1.32919008264463,0.0219
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_3,SWAMP,30,50,1.38405409466567,0.0215
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_3,SWAMP,50,100,1.31858752817431,0.02
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_AP4_3,SWAMP,100,300,1.83945905334335,0.021099999999999997
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_1,SWAMP,0,15,1.50993839218633,0.0204
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_1,SWAMP,15,30,1.86992036063111,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_1,SWAMP,30,50,1.7662509391435,0.0213
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_1,SWAMP,50,100,1.20330578512397,0.0207
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_1,SWAMP,100,300,1.94127723516153,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_2,SWAMP,0,15,1.42511795642374,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_2,SWAMP,15,30,1.91754770848986,0.022400000000000003
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_2,SWAMP,30,50,1.60569797145004,0.0217
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_2,SWAMP,50,100,1.18765439519159,0.021400000000000002
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_2,SWAMP,100,300,1.90677685950413,0.0208
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_3,SWAMP,0,15,1.40929827197596,0.0202
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_3,SWAMP,15,30,1.40155672426747,0.021099999999999997
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_3,SWAMP,30,50,1.44834259954921,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_3,SWAMP,50,100,1.2149181066867,0.0212
SWAMP Data-Soil carbon-Timbulsloko-2019,TIM,TIM_PP0_3,SWAMP,100,300,2.41334335086401,0.0206
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK1A_1,SWAMP,0 , 15,0.971056315279423,0.0043773
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK1A_1,SWAMP,15 , 30,1.10597609561753,0.0058785
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK1A_1,SWAMP,30 , 50,0.892150317648326,0.0043326
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK1A_1,SWAMP,50 , 100,0.850468396683536,0.004233799999999999
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK1A_1,SWAMP,100 , 300,0.986798750942177,0.0028947
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_2GTA_1,SWAMP,0 , 15,1.00970063627829,0.011003
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_2GTA_1,SWAMP,15 , 30,1.05350996140607,0.009377
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_2GTA_1,SWAMP,30 , 50,1.03786377386044,0.0083621
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_2GTA_1,SWAMP,50 , 100,0.861583394179618,0.0090069
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_2GTA_1,SWAMP,100 , 300,0.888703452592052,0.0140229
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_1,SWAMP,0 , 15,0.651211370733283,0.00245782
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_1,SWAMP,15 , 30,0.895682136319586,0.00267532
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_1,SWAMP,30 , 50,0.874383546893507,0.0022343099999999998
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_1,SWAMP,50 , 100,0.78682028642188,0.005876510000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_1,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_2,SWAMP,0 , 15,0.533196941961882,0.009028699999999999
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_2,SWAMP,15 , 30,0.842284914396468,0.0174386
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_2,SWAMP,30 , 50,0.89547754926241,0.014464699999999999
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_2,SWAMP,50 , 100,0.782491655001615,0.01398
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_2,SWAMP,100 , 300,1.45723053731022,0.0150721
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_3,SWAMP,0 , 15,0.576612469042748,0.0147067
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_3,SWAMP,15 , 30,0.81578550662216,0.010489900000000002
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_3,SWAMP,30 , 50,0.7773985140519,0.0080643
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_3,SWAMP,50 , 100,0.976257133627652,0.0160556
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_3,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_4,SWAMP,0 , 15,0.931947884139119,0.011203300000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_4,SWAMP,15 , 30,0.80934639819102,0.0088904
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_4,SWAMP,30 , 50,1.11682997738775,0.0103714
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_4,SWAMP,50 , 100,0.971131689458383,0.0155715
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK3A_4,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_1,SWAMP,0 , 15,0.731198497965996,0.010328200000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_1,SWAMP,15 , 30,0.966934390320225,0.0080311
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_1,SWAMP,30 , 50,0.822989464900386,0.0120327
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_1,SWAMP,50 , 100,0.884531135913216,0.0043549
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_1,SWAMP,100 , 300,0.835506414936894,7.126000000000001e-4
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_2,SWAMP,0 , 15,0.779180139772609,0.012765420000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_2,SWAMP,15 , 30,0.732241577135705,0.0038933
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_2,SWAMP,30 , 50,0.744758527172212,0.00523345
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_2,SWAMP,50 , 100,0.877229581725253,0.00556751
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_2,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_3,SWAMP,0 , 15,0.51215187232711,0.0049044
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_3,SWAMP,15 , 30,0.621675185146553,0.0042091
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_3,SWAMP,30 , 50,0.777093981433191,0.004600099999999999
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_3,SWAMP,50 , 100,0.995097527902368,0.0145624
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_3,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_4,SWAMP,0 , 15,0.866798790028163,0.0352617
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_4,SWAMP,15 , 30,0.911651194325649,0.011132
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_4,SWAMP,30 , 50,0.965891311150516,0.012813300000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_4,SWAMP,50 , 100,0.902263481798268,0.0097371
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_4,SWAMP,100 , 300,1.0566391989152,0.01126
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_5,SWAMP,0 , 15,1.12026702826745,0.0113526
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_5,SWAMP,15 , 30,1.10149160321268,0.0095287
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_5,SWAMP,30 , 50,0.951288202774591,0.0090051
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_5,SWAMP,50 , 100,0.976322102847606,0.0089576
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_5,SWAMP,100 , 300,1.37686450401585,0.006213
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_6,SWAMP,0 , 15,0.747887764681339,0.0071737
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_6,SWAMP,15 , 30,0.937728173568374,0.007852630000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_6,SWAMP,30 , 50,1.05350996140607,0.00756952
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_6,SWAMP,50 , 100,1.15886095754668,0.0047528
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_4TGB_6,SWAMP,100 , 300,1.59591112965474,0.0037984
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_1,SWAMP,0 , 15,0.860540315009909,0.0122292
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_1,SWAMP,15 , 30,0.805257119015333,0.0108681
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_1,SWAMP,30 , 50,0.762490873057265,0.0091662
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_1,SWAMP,50 , 100,0.771878585584646,0.0090064
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_1,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_2,SWAMP,0 , 15,0.679044539480546,0.0109946
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_2,SWAMP,15 , 30,0.898091165119432,0.0087749
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_2,SWAMP,30 , 50,0.769792427245228,0.0082849
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_2,SWAMP,50 , 100,0.795869406487952,0.0080799
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_2,SWAMP,100 , 300,0.821946385730677,0.0151435
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_3,SWAMP,0 , 15,0.813601752373005,0.0165016
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_3,SWAMP,15 , 30,0.824032544070095,0.0174356
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_3,SWAMP,30 , 50,0.93146969855012,0.013672899999999998
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_3,SWAMP,50 , 100,0.831334098258058,0.0167478
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_3,SWAMP,100 , 300,0.806300198185042,0.014010700000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_4,SWAMP,0 , 15,0.935642015228956,0.017653000000000002
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_4,SWAMP,15 , 30,0.728069260456869,0.0134252
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_4,SWAMP,30 , 50,0.860540315009909,0.0136521
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_4,SWAMP,50 , 100,0.877229581725253,0.010982
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_4,SWAMP,100 , 300,0.816730989882132,0.0097865
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_5,SWAMP,0 , 15,0.842807969124857,0.014286
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_5,SWAMP,15 , 30,0.964848231980807,0.0156211
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_5,SWAMP,30 , 50,0.940857411077501,0.0129875
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_5,SWAMP,50 , 100,0.707207677062689,0.0167529
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_5,SWAMP,100 , 300,1.01908834880567,0.0111023
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_6,SWAMP,0 , 15,0.775007823093773,0.0265325
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_6,SWAMP,15 , 30,0.953374361114009,0.0185327
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_6,SWAMP,30 , 50,0.876186502555544,0.0132542
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_6,SWAMP,50 , 100,0.877229581725253,0.0156823
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK06_6,SWAMP,100 , 300,0.975279023677897,0.0095687
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_1,SWAMP,0 , 15,1.13291698072575,0.011976800000000001
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_1,SWAMP,15 , 30,1.47532034026058,0.0119136
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_1,SWAMP,30 , 50,1.40399483148487,0.0082633
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_1,SWAMP,50 , 100,1.26047162700549,0.0095411
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_1,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_2,SWAMP,0 , 15,1.40907720469473,0.0097765
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_2,SWAMP,15 , 30,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_2,SWAMP,30 , 50,1.15181436416496,0.0065431
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_2,SWAMP,50 , 100,1.17985355873802,0.0062345099999999995
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_2,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_3,SWAMP,0 , 15,1.4034133735329,0.0090213
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_3,SWAMP,15 , 30,1.42306449876171,0.00913466
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_3,SWAMP,30 , 50,1.43222784537526,0.00601023
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_3,SWAMP,50 , 100,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_3,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_4,SWAMP,0 , 15,1.54184343706256,0.00523412
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_4,SWAMP,15 , 30,1.38071497792613,0.00502238
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_4,SWAMP,30 , 50,1.27091633466135,0.0066911
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_4,SWAMP,50 , 100,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_4,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_5,SWAMP,0 , 15,1.30199203187251,0.0042799
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_5,SWAMP,15 , 30,1.38646495100678,0.0061348
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_5,SWAMP,30 , 50,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_5,SWAMP,50 , 100,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_5,SWAMP,100 , 300,NA,NA
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_6,SWAMP,0 , 15,1.35599224722731,0.0072255999999999996
SWAMP Data-Soil carbon-Bhitakarnika-2013-India,BHI,BHI_BK7A_6,SWAMP,15 , 30,1.59813718100571,0.0207761
